Date,^GSPC,^IXIC,^DJI,^RUT,^VIX,AAPL,MSFT,AMZN,GOOGL,TSLA,AAL,UAL,MAR,XOM,CVX,JPM,GS,GLD,TLT
2020-02-13,3373.93994140625,9711.9697265625,29423.310546875,1693.739990234375,14.149999618530273,78.57047271728516,174.75572204589844,107.49349975585938,75.15118408203125,53.599998474121094,30.09000015258789,80.98999786376953,141.2648162841797,46.77783203125,86.39615631103516,117.60305786132812,207.70166015625,148.3800048828125,122.37569427490234
2020-02-14,3380.159912109375,9731.1796875,29398.080078125,1687.5799560546875,13.680000305175781,78.58979797363281,176.31576538085938,106.74349975585938,75.41635131835938,53.33533477783203,29.200000762939453,79.55000305175781,139.5124969482422,46.562870025634766,86.16914367675781,117.24485778808594,206.594970703125,149.0,122.91136932373047
2020-02-18,3370.2900390625,9732.740234375,29232.189453125,1683.52001953125,14.829999923706055,77.15079498291016,178.1040802001953,107.78350067138672,75.45160675048828,57.22666549682617,28.6299991607666,80.23999786376953,139.55101013183594,45.971710205078125,86.29438781738281,115.69249725341797,203.22262573242188,150.91000366210938,123.7531967163086
2020-02-19,3386.14990234375,9817.1796875,29348.029296875,1692.5699462890625,14.380000114440918,78.26812744140625,178.6382598876953,108.51100158691406,75.72125244140625,61.16133117675781,28.329999923706055,79.41999816894531,142.1409912109375,46.32487106323242,86.68577575683594,117.27044677734375,206.81285095214844,151.7899932861328,123.74469757080078
2020-02-20,3373.22998046875,9750.9697265625,29219.98046875,1696.0699462890625,15.5600004196167,77.46519470214844,175.9102325439453,107.65499877929688,75.32994842529297,59.96066665649414,28.510000228881836,79.91000366210938,141.38038635253906,45.95635986328125,85.95779418945312,117.27044677734375,202.8043212890625,152.41000366210938,124.71405792236328
2020-02-21,3337.75,9576.58984375,28992.41015625,1678.6099853515625,17.079999923706055,75.7117691040039,170.34925842285156,104.79850006103516,73.66492462158203,60.06666564941406,27.81999969482422,78.01000213623047,137.9141845703125,45.39592742919922,85.33158111572266,115.83748626708984,200.96563720703125,154.6999969482422,125.87896728515625
2020-02-24,3225.889892578125,9221.2802734375,27960.80078125,1628.0999755859375,25.030000686645508,72.11544036865234,163.00454711914062,100.4645004272461,70.5067138671875,55.58599853515625,25.450000762939453,75.47000122070312,129.81690979003906,43.2692985534668,81.96556854248047,112.72425842285156,195.6674346923828,156.08999633789062,127.75812530517578
2020-02-25,3128.2099609375,8965.6103515625,27081.359375,1571.9000244140625,27.850000381469727,69.67272186279297,160.31468200683594,98.63700103759766,68.8411865234375,53.32733154296875,23.1200008392334,70.56999969482422,119.46658325195312,41.61100769042969,78.83444213867188,107.69194030761719,189.6285400390625,153.3000030517578,128.43838500976562
2020-02-26,3116.389892578125,8980.7802734375,26957.58984375,1552.760009765625,27.559999465942383,70.77799224853516,162.3177490234375,98.97949981689453,69.04727172851562,51.91999816894531,22.309999465942383,66.52999877929688,115.72122955322266,40.69740295410156,76.74439239501953,108.01605987548828,188.0338592529297,153.97000122070312,127.75812530517578
2020-02-27,2978.760009765625,8566.48046875,25766.640625,1497.8699951171875,39.15999984741211,66.15133666992188,150.88101196289062,94.21499633789062,65.29713439941406,45.266666412353516,20.600000381469727,64.94000244140625,115.65355682373047,38.24834442138672,73.6836929321289,103.52106475830078,179.2412872314453,154.0,129.14404296875
2020-02-28,2954.219970703125,8567.3701171875,25409.359375,1476.4300537109375,40.11000061035156,66.11265563964844,154.5343017578125,94.1875,66.50381469726562,44.53266525268555,19.049999237060547,61.59000015258789,119.8682861328125,39.4920654296875,73.06531524658203,99.03460693359375,176.02365112304688,148.3800048828125,132.06063842773438
2020-03-02,3090.22998046875,8952.169921875,26703.3203125,1518.489990234375,33.41999816894531,72.2677993774414,164.81686401367188,97.69750213623047,68.8411865234375,49.574668884277344,18.860000610351562,61.2599983215332,118.8629379272461,41.365325927734375,75.60935974121094,103.64901733398438,183.65130615234375,149.1999969482422,131.08905029296875
2020-03-03,3003.3701171875,8684.08984375,25917.41015625,1486.0799560546875,36.81999969482422,69.9726333618164,156.9189453125,95.44950103759766,66.42784118652344,49.70066833496094,17.850000381469727,58.290000915527344,110.47215270996094,39.38457489013672,73.88722229003906,99.75963592529297,178.3557586669922,153.88999938964844,133.12425231933594
2020-03-04,3130.1201171875,9018.08984375,27090.859375,1531.199951171875,31.989999771118164,73.21827697753906,162.68023681640625,98.79149627685547,68.6068115234375,49.96666717529297,18.530000686645508,59.470001220703125,114.38721466064453,40.244449615478516,77.12796783447266,102.22461700439453,183.01129150390625,154.16000366210938,131.71070861816406
2020-03-05,3023.93994140625,8738.58984375,26121.279296875,1478.8199462890625,39.619998931884766,70.8432846069336,158.5977325439453,96.20149993896484,65.28771209716797,48.30266571044922,16.040000915527344,51.59000015258789,106.54744720458984,38.470985412597656,76.07903289794922,97.20934295654297,174.28765869140625,157.49000549316406,134.9892120361328
2020-03-06,2972.3701171875,8575.6201171875,25864.779296875,1449.219970703125,41.939998626708984,69.9024887084961,154.11460876464844,95.05449676513672,64.34321594238281,46.89866638183594,15.970000267028809,52.099998474121094,106.9727783203125,36.61307144165039,74.61520385742188,92.18553161621094,169.07984924316406,157.5500030517578,142.01454162597656
2020-03-09,2746.56005859375,7950.68017578125,23851.01953125,1313.43994140625,54.459999084472656,64.37374877929688,143.66986083984375,90.03050231933594,60.37310791015625,40.53333282470703,14.75,46.779998779296875,100.71835327148438,32.137210845947266,63.14738845825195,79.69851684570312,151.50990295410156,157.80999755859375,145.863525390625
2020-03-10,2882.22998046875,8344.25,25018.16015625,1350.9000244140625,47.29999923706055,69.01004028320312,153.49459838867188,94.59100341796875,63.32176971435547,43.02199935913086,17.0,52.560001373291016,106.31543731689453,33.32719421386719,66.5212173461914,85.8908462524414,161.6274871826172,154.47999572753906,138.3868408203125
2020-03-11,2741.3798828125,7952.0498046875,23553.220703125,1264.300048828125,53.900001525878906,66.61329650878906,146.54103088378906,91.04299926757812,60.130271911621094,42.28200149536133,16.260000228881836,49.34000015258789,96.77429962158203,32.229339599609375,64.9947738647461,81.84791564941406,150.70333862304688,153.92999267578125,133.29457092285156
2020-03-12,2480.639892578125,7201.7998046875,21200.619140625,1122.9300537109375,75.47000122070312,60.0349235534668,132.64329528808594,83.83049774169922,55.196807861328125,37.369998931884766,13.449999809265137,37.08000183105469,90.58755493164062,28.544227600097656,59.695308685302734,75.10118103027344,132.10760498046875,147.7899932861328,134.12054443359375
2020-03-13,2711.02001953125,7874.8798828125,23185.619140625,1210.1300048828125,57.83000183105469,67.22759246826172,151.5010528564453,89.25,60.29762268066406,36.44133377075195,14.3100004196167,41.63999938964844,92.42424774169922,29.26589584350586,65.30005645751953,88.6287841796875,155.33251953125,143.27999877929688,131.08905029296875
2020-03-16,2386.1298828125,6904.58984375,20188.51953125,1037.4200439453125,82.69000244140625,58.578983306884766,129.1712646484375,84.4574966430664,53.28250503540039,29.67133331298828,15.920000076293945,35.470001220703125,83.54047393798828,26.47903060913086,54.56022644042969,75.3656005859375,135.59707641601562,141.63999938964844,139.5791015625
2020-03-17,2529.18994140625,7334.77978515625,21237.380859375,1106.510009765625,75.91000366210938,61.15470504760742,139.8067626953125,90.39199829101562,55.52007293701172,28.68000030517578,15.579999923706055,30.670000076293945,72.73297882080078,28.260168075561523,55.3351936340332,79.97147369384766,139.11276245117188,143.55999755859375,130.27159118652344
2020-03-18,2398.10009765625,6989.83984375,19898.919921875,991.1599731445312,76.44999694824219,59.65763473510742,133.92147827148438,91.5,54.1857795715332,24.08133316040039,11.649999618530273,21.3799991607666,61.6838264465332,25.4272403717041,43.09239959716797,71.55294799804688,122.76150512695312,140.6999969482422,122.92262268066406
2020-03-19,2409.389892578125,7150.580078125,20087.189453125,1058.75,72.0,59.200538635253906,136.12489318847656,94.04650115966797,55.202762603759766,28.50933265686035,10.289999961853027,21.280000686645508,64.5741958618164,26.432971954345703,44.92412567138672,72.75560760498047,131.06431579589844,138.0399932861328,126.26921844482422
2020-03-20,2304.919921875,6879.52001953125,19173.98046875,1013.8900146484375,66.04000091552734,55.44215774536133,131.01219177246094,92.30449676513672,53.044647216796875,28.50200080871582,10.380000114440918,24.5,72.09497833251953,25.1355037689209,46.48969650268555,71.22032928466797,121.3499755859375,140.11000061035156,135.76406860351562
2020-03-23,2237.39990234375,6860.669921875,18591.9296875,1002.4000244140625,61.59000015258789,54.26434326171875,129.7054443359375,95.1415023803711,52.3454704284668,28.952667236328125,10.25,26.25,67.79324340820312,24.145132064819336,42.44269561767578,67.40768432617188,118.3339614868164,146.3000030517578,141.3588104248047
2020-03-24,2447.330078125,7417.85986328125,20704.91015625,1096.5400390625,61.66999816894531,59.708431243896484,141.4950714111328,97.00499725341797,56.11347961425781,33.66666793823242,13.920000076293945,33.0,76.50303649902344,27.208372116088867,52.09444808959961,75.42530822753906,134.6676788330078,153.39999389648438,138.72750854492188
2020-03-25,2475.56005859375,7384.2998046875,21200.55078125,1110.3699951171875,63.95000076293945,59.3795051574707,140.14060974121094,94.29199981689453,54.70370101928711,35.95000076293945,15.390000343322754,36.599998474121094,82.4094467163086,28.628679275512695,54.2236213684082,78.239990234375,136.00912475585938,151.3000030517578,138.4124298095703
2020-03-26,2630.070068359375,7797.5400390625,22552.169921875,1180.3199462890625,61.0,62.504241943359375,148.90655517578125,97.77449798583984,57.747703552246094,35.21066665649414,15.65999984741211,35.54999923706055,80.05075073242188,29.803306579589844,59.78923797607422,83.69027709960938,145.3551788330078,153.24000549316406,139.09361267089844
2020-03-27,2541.469970703125,7502.3798828125,21636.779296875,1131.989990234375,65.54000091552734,59.91641616821289,142.79234313964844,95.00499725341797,55.132747650146484,34.29066848754883,14.039999961853027,32.84000015258789,76.22269439697266,28.36764144897461,53.84006118774414,77.72824096679688,138.8234405517578,152.25,142.80641174316406
2020-03-30,2626.64990234375,7774.14990234375,22327.48046875,1158.3199462890625,57.08000183105469,61.626312255859375,152.83644104003906,98.19750213623047,56.92289352416992,33.47533416748047,12.25,30.15999984741211,73.62232971191406,28.789907455444336,56.32147979736328,79.74968719482422,139.94566345214844,152.9199981689453,141.63133239746094
2020-03-31,2584.590087890625,7700.10009765625,21917.16015625,1153.0999755859375,53.540000915527344,61.500545501708984,150.43276977539062,97.48600006103516,57.69954299926758,34.93333435058594,12.1899995803833,31.549999237060547,72.31729888916016,29.150737762451172,56.7207145690918,76.78998565673828,135.53564453125,148.0500030517578,140.4817352294922
2020-04-01,2470.5,7360.580078125,20943.509765625,1071.989990234375,57.060001373291016,58.26457214355469,145.0911102294922,95.38500213623047,54.727535247802734,32.104000091552734,10.6899995803833,25.649999618530273,66.84591674804688,28.812936782836914,53.6678466796875,71.9538345336914,127.3819351196289,149.4499969482422,142.44996643066406
2020-04-02,2526.89990234375,7487.31005859375,21413.439453125,1085.81005859375,50.90999984741211,59.236812591552734,148.09576416015625,95.94149780273438,55.468929290771484,30.29800033569336,10.0600004196167,23.420000076293945,60.90081787109375,31.016319274902344,59.58572006225586,74.64057159423828,131.45008850097656,151.89999389648438,143.3539276123047
