Date,^IXIC,CSCO,INTC,AMZN,GE,WMT,^GSPC
2003-02-11,1295.4599609375,8.762418746948242,8.790305137634277,1.0390000343322754,61.5387077331543,10.22995662689209,829.2000122070312
2003-02-12,1278.969970703125,8.586780548095703,8.681434631347656,1.05649995803833,60.85493850708008,10.35986042022705,818.6799926757812
2003-02-13,1277.43994140625,8.658337593078613,8.899185180664062,1.003000020980835,60.63615798950195,10.3143949508667,817.3699951171875
2003-02-14,1310.1700439453125,8.899025917053223,9.254464149475098,1.003000020980835,61.4840087890625,10.64132308959961,834.8900146484375
2003-02-18,1346.5400390625,9.308853149414062,9.586824417114258,1.0694999694824219,62.660091400146484,10.626163482666016,851.1699829101562
2003-02-19,1334.3199462890625,9.380410194396973,9.615477561950684,1.059499979019165,63.86350631713867,10.559048652648926,845.1300048828125
2003-02-20,1331.22998046875,9.276327133178711,9.718618392944336,1.0679999589920044,63.86350631713867,10.409656524658203,837.0999755859375
2003-02-21,1349.02001953125,9.543038368225098,9.621209144592285,1.0889999866485596,65.09429931640625,10.587190628051758,848.1699829101562
2003-02-24,1322.3800048828125,9.380410194396973,9.477948188781738,1.0889999866485596,64.05496978759766,10.3143949508667,832.5800170898438
2003-02-25,1328.97998046875,9.159234046936035,9.586824417114258,1.093999981880188,65.58659362792969,10.485434532165527,838.5700073242188
2003-02-26,1303.6800537109375,8.78843879699707,9.306037902832031,1.0820000171661377,64.42871856689453,10.35552978515625,827.5499877929688
2003-02-27,1323.93994140625,8.944564819335938,9.569633483886719,1.0809999704360962,65.88985443115234,10.426979064941406,837.280029296875
2003-02-28,1337.52001953125,9.094182968139648,9.88480281829834,1.1004999876022339,66.30340576171875,10.405326843261719,841.1500244140625
2003-03-03,1320.2900390625,8.925050735473633,9.546708106994629,1.090499997138977,65.88985443115234,10.346868515014648,834.8099975585938
2003-03-04,1307.77001953125,8.866501808166504,9.52379035949707,1.1134999990463257,64.51142120361328,10.154178619384766,821.989990234375
2003-03-05,1314.4000244140625,8.938060760498047,9.730082511901855,1.121000051498413,65.61418151855469,10.366354942321777,829.8499755859375
2003-03-06,1302.8900146484375,8.768921852111816,9.546708106994629,1.1345000267028809,66.02767944335938,10.262435913085938,822.0999755859375
2003-03-07,1305.2900390625,8.612801551818848,9.174240112304688,1.1484999656677246,66.99260711669922,10.418319702148438,828.8900146484375
2003-03-10,1278.3699951171875,8.46318244934082,9.11120891571045,1.1440000534057617,65.06279754638672,10.203971862792969,807.47998046875
